"drug","uM","time","mean","time2","sd"
"Trametinib","30",26.19863388,1.0474,0.513114754316938,0.1226
"Trametinib","30",26.215300546,1.0524,0.52978142031694,0.1271
"Trametinib","30",26.231420765,1.0541,0.545901639316938,0.1245
"Trametinib","30",26.248087432,1.0605,0.562568306316937,0.127
"Trametinib","30",26.264754098,1.0656,0.579234972316939,0.133
"Trametinib","30",26.281420765,1.0654,0.595901639316939,0.1295
"Trametinib","30",26.297540984,1.071,0.61202185831694,0.1324
"Trametinib","30",26.31420765,1.0781,0.628688524316939,0.135
"Trametinib","30",26.330327869,1.0758,0.64480874331694,0.1397
"Trametinib","30",26.346994536,1.0864,0.661475410316939,0.1307
"Trametinib","30",26.363661202,1.0854,0.678142076316938,0.1341
"Trametinib","30",26.380327869,1.0831,0.694808743316937,0.1342
"Trametinib","30",26.396994536,1.0886,0.71147541031694,0.1317
"Trametinib","30",26.413114754,1.0954,0.727595628316937,0.132
"Trametinib","30",26.429781421,1.0942,0.74426229531694,0.1277
"Trametinib","30",26.446448087,1.0991,0.760928961316939,0.1338
"Trametinib","30",26.463114754,1.0992,0.777595628316938,0.1306
"Trametinib","30",26.479781421,1.103,0.794262295316937,0.1344
"Trametinib","30",26.495901639,1.1056,0.810382513316938,0.1278
"Trametinib","30",26.512568306,1.1073,0.827049180316937,0.1291
"Trametinib","30",26.528688525,1.108,0.843169399316938,0.13
"Trametinib","30",26.545355191,1.1099,0.859836065316937,0.1303
"Trametinib","30",26.562021858,1.1034,0.87650273231694,0.1275
"Trametinib","30",26.818032787,1.1006,1.13251366131694,0.1409
"Trametinib","30",27.068032787,1.0707,1.38251366131694,0.1484
"Trametinib","30",27.318032787,1.0348,1.63251366131694,0.1366
"Trametinib","30",27.567486339,1.0012,1.88196721331694,0.1362
"Trametinib","30",27.816939891,0.9774,2.13142076531694,0.1491
"Trametinib","30",28.066939891,0.9564,2.38142076531694,0.1482
"Trametinib","30",28.316120219,0.9412,2.63060109331694,0.1469
"Trametinib","30",28.566120219,0.9288,2.88060109331694,0.1532
"Trametinib","30",28.816120219,0.9183,3.13060109331694,0.1618
"Trametinib","30",29.066120219,0.9217,3.38060109331694,0.1608
"Trametinib","30",29.31557377,0.9192,3.63005464431694,0.1584
"Trametinib","30",29.565027322,0.9246,3.87950819631694,0.1663
"Trametinib","30",29.814480874,0.9277,4.12896174831694,0.1724
"Trametinib","30",30.064480874,0.9329,4.37896174831694,0.1688
"Trametinib","30",30.314480874,0.9357,4.62896174831694,0.1743
"Trametinib","30",30.564480874,0.9372,4.87896174831694,0.1749
"Trametinib","30",30.814480874,0.9396,5.12896174831694,0.1778
"Trametinib","30",31.064480874,0.9486,5.37896174831694,0.1839
"Trametinib","30",31.314480874,0.9469,5.62896174831694,0.1823
"Trametinib","30",31.564480874,0.9536,5.87896174831694,0.1906
"Trametinib","30",31.814480874,0.9573,6.12896174831694,0.1856
"Trametinib","30",32.064480874,0.9629,6.37896174831694,0.1882
"Trametinib","30",32.314480874,0.9697,6.62896174831694,0.1918
"Trametinib","30",32.563934426,0.9738,6.87841530031694,0.1912
"Trametinib","30",32.813934426,0.9859,7.12841530031694,0.1961
"Trametinib","30",33.063387978,0.9966,7.37786885231694,0.1946
"Trametinib","30",33.31284153,1.005,7.62732240431694,0.1987
"Trametinib","30",33.56284153,1.021,7.87732240431694,0.1951
"Trametinib","30",33.812295082,1.0325,8.12677595631694,0.1997
"Trametinib","30",34.061748634,1.0494,8.37622950831694,0.2003
"Trametinib","30",34.311748634,1.0703,8.62622950831694,0.2055
"Trametinib","30",34.561748634,1.0915,8.87622950831694,0.2174
"Trametinib","30",34.811748634,1.1119,9.12622950831694,0.2222
"Trametinib","30",35.061748634,1.1334,9.37622950831694,0.2177
"Trametinib","30",35.311202186,1.1623,9.62568306031694,0.2221
"Trametinib","30",35.561202186,1.184,9.87568306031694,0.2306
"Trametinib","30",35.811202186,1.2078,10.1256830603169,0.2281
"Trametinib","30",36.061202186,1.2374,10.3756830603169,0.2367
"Trametinib","30",36.311202186,1.2629,10.6256830603169,0.2504
"Trametinib","30",36.561202186,1.2966,10.8756830603169,0.2473
"Trametinib","30",36.810655738,1.3211,11.1251366123169,0.2514
"Trametinib","30",37.060655738,1.3524,11.3751366123169,0.2601
"Trametinib","30",37.310655738,1.3843,11.6251366123169,0.2637
"Trametinib","30",37.560655738,1.4062,11.8751366123169,0.2676
"Trametinib","30",37.810655738,1.4294,12.1251366123169,0.2729
"Trametinib","30",38.060655738,1.4597,12.3751366123169,0.2755
"Trametinib","30",38.31010929,1.4829,12.6245901643169,0.2937
"Trametinib","30",38.56010929,1.5139,12.8745901643169,0.2861
"Trametinib","30",38.809562842,1.542,13.1240437163169,0.2931
"Trametinib","30",39.059562842,1.5713,13.3740437163169,0.2982
"Trametinib","30",39.309562842,1.5983,13.6240437163169,0.3081
"Trametinib","30",39.559562842,1.632,13.8740437163169,0.307
"Trametinib","30",39.809562842,1.652,14.1240437163169,0.3157
"Trametinib","30",40.059016393,1.6748,14.3734972673169,0.3151
"Trametinib","30",40.309016393,1.71,14.6234972673169,0.3227
"Trametinib","30",40.559016393,1.7348,14.8734972673169,0.3201
"Trametinib","30",40.808469945,1.7654,15.1229508193169,0.3279
"Trametinib","30",41.058469945,1.4329,15.3729508193169,0.3066
"Trametinib","30",41.307923497,1.4611,15.6224043713169,0.3177
"Trametinib","30",41.557923497,1.8439,15.8724043713169,0.3235
"Trametinib","30",41.807377049,1.8799,16.1218579233169,0.3315
"Trametinib","30",42.057377049,1.9023,16.3718579233169,0.337
"Trametinib","30",42.306830601,1.9316,16.6213114753169,0.3381
"Trametinib","30",42.556830601,1.9643,16.8713114753169,0.3405
"Trametinib","30",42.806830601,1.991,17.1213114753169,0.3459
"Trametinib","30",43.056284153,2.0259,17.3707650273169,0.3441
"Trametinib","30",43.305737705,2.0551,17.6202185793169,0.3448
"Trametinib","30",43.555737705,2.0877,17.8702185793169,0.3463
"Trametinib","30",43.805191257,2.1197,18.1196721313169,0.3466
"Trametinib","30",44.055191257,2.1502,18.3696721313169,0.358
"Trametinib","30",44.305191257,2.1867,18.6196721313169,0.3748
"Trametinib","30",44.554644809,2.215,18.8691256833169,0.3764
"Trametinib","30",44.804098361,2.2517,19.1185792353169,0.3807
"Trametinib","30",45.054098361,2.2798,19.3685792353169,0.3815
"Trametinib","30",45.304098361,2.3148,19.6185792353169,0.3759
"Trametinib","30",45.553551913,2.3425,19.8680327873169,0.3835
"Trametinib","30",45.803551913,2.3763,20.1180327873169,0.3937
"Trametinib","30",46.053551913,2.4134,20.3680327873169,0.3941
"Trametinib","30",46.303551913,2.4446,20.6180327873169,0.4017
"Trametinib","30",46.553551913,2.4707,20.8680327873169,0.3914
"Trametinib","30",46.803551913,2.5042,21.1180327873169,0.3885
"Trametinib","30",47.053551913,2.5386,21.3680327873169,0.396
"Trametinib","30",47.303551913,2.5674,21.6180327873169,0.3977
"Trametinib","30",47.553005464,2.603,21.8674863383169,0.3963
"Trametinib","30",47.803005464,2.6359,22.1174863383169,0.3959
"Trametinib","30",48.052459016,2.6612,22.3669398903169,0.3989
"Trametinib","30",48.302459016,2.6937,22.6169398903169,0.3953
"Trametinib","30",48.552459016,2.7278,22.8669398903169,0.397
"Trametinib","30",48.802459016,2.7626,23.1169398903169,0.407
"Trametinib","30",49.052459016,2.7915,23.3669398903169,0.4081
"Trametinib","30",49.302459016,2.8248,23.6169398903169,0.4055
"Trametinib","30",49.552459016,2.8462,23.8669398903169,0.4157
"Trametinib","30",49.802459016,2.8879,24.1169398903169,0.4209
"Trametinib","30",50.052459016,2.9112,24.3669398903169,0.4225
"Trametinib","30",50.302459016,2.9329,24.6169398903169,0.4241
"Trametinib","30",50.551912568,2.9632,24.8663934423169,0.4325
"Trametinib","30",50.801639344,2.9914,25.1161202183169,0.4305
"Trametinib","30",51.051092896,3.0225,25.3655737703169,0.4305
"Trametinib","30",51.301092896,3.0425,25.6155737703169,0.4351
"Trametinib","30",51.550546448,3.0756,25.8650273223169,0.4421
"Trametinib","30",51.800546448,3.0938,26.1150273223169,0.4374
"Trametinib","30",52.050546448,3.1175,26.3650273223169,0.4382
"Trametinib","30",52.3,3.148,26.6144808743169,0.4385
"Trametinib","30",52.549180328,3.1727,26.8636612023169,0.4492
"Trametinib","30",52.799180328,3.1908,27.1136612023169,0.4438
"Trametinib","30",53.04863388,3.2155,27.3631147543169,0.4439
"Trametinib","30",53.298087432,3.2389,27.6125683063169,0.4383
"Trametinib","30",53.548087432,3.2642,27.8625683063169,0.4371
"Trametinib","30",53.798087432,3.2885,28.1125683063169,0.4394
"Trametinib","30",54.048087432,3.31,28.3625683063169,0.4423
"Trametinib","30",54.298087432,3.3316,28.6125683063169,0.4468
"Trametinib","30",54.547540984,3.3492,28.8620218583169,0.4396
"Trametinib","30",54.796994536,3.3699,29.1114754103169,0.4428
"Trametinib","30",55.046994536,3.3984,29.3614754103169,0.4476
"Trametinib","30",55.296994536,3.423,29.6114754103169,0.4496
"Trametinib","30",55.546448087,3.4461,29.8609289613169,0.4536
"Trametinib","30",55.795901639,3.4552,30.1103825133169,0.4358
"Trametinib","30",56.045901639,3.4808,30.3603825133169,0.4469
"Trametinib","30",56.295355191,3.499,30.6098360653169,0.4512
"Trametinib","30",56.545355191,3.5168,30.8598360653169,0.4581
"Trametinib","30",56.795355191,3.5399,31.1098360653169,0.4573
"Trametinib","30",57.044808743,3.5558,31.3592896173169,0.4647
"Trametinib","30",57.294808743,3.58,31.6092896173169,0.4725
"Trametinib","30",57.544262295,3.5893,31.8587431693169,0.4624
"Trametinib","30",57.794262295,3.6224,32.1087431693169,0.4588
"Trametinib","30",58.043715847,3.6357,32.3581967213169,0.4655
"Trametinib","30",58.293169399,3.6479,32.6076502733169,0.4754
"Trametinib","30",58.542622951,3.6659,32.8571038253169,0.4794
"Trametinib","30",58.792622951,3.676,33.1071038253169,0.4875
"Trametinib","30",59.042076503,3.6921,33.3565573773169,0.4794
"Trametinib","30",59.291530055,3.7129,33.6060109293169,0.4798
"Trametinib","30",59.540983607,3.7385,33.8554644813169,0.4824
"Trametinib","30",59.790983607,3.7437,34.1054644813169,0.4897
"Trametinib","30",60.040437158,3.7636,34.3549180323169,0.4736
"Trametinib","30",60.290437158,3.779,34.6049180323169,0.4899
"Trametinib","30",60.53989071,3.796,34.8543715843169,0.4771
"Trametinib","30",60.78989071,3.8141,35.1043715843169,0.4873
"Trametinib","30",61.03989071,3.8207,35.3543715843169,0.4948
"Trametinib","30",61.28989071,3.8321,35.6043715843169,0.4939
"Trametinib","30",61.539344262,3.8591,35.8538251363169,0.4949
"Trametinib","30",61.789344262,3.87,36.1038251363169,0.4895
"Trametinib","30",62.039344262,3.8854,36.3538251363169,0.497
"Trametinib","30",62.288797814,3.8992,36.6032786883169,0.492
"Trametinib","30",62.538797814,3.9058,36.8532786883169,0.5037
"Trametinib","30",62.788251366,3.919,37.1027322403169,0.513
"Trametinib","30",63.038251366,3.9293,37.3527322403169,0.5048
"Trametinib","30",63.287704918,3.9426,37.6021857923169,0.5154
"Trametinib","30",63.53715847,3.9583,37.8516393443169,0.5276
"Trametinib","30",63.78715847,3.9611,38.1016393443169,0.5175
"Trametinib","30",64.03715847,3.9758,38.3516393443169,0.5292
"Trametinib","30",64.286612022,3.9928,38.6010928963169,0.5329
"Trametinib","30",64.536612022,4.0089,38.8510928963169,0.5444
"Trametinib","30",64.786612022,4.0213,39.1010928963169,0.5406
"Trametinib","30",65.036065574,4.0376,39.3505464483169,0.5487
"Trametinib","30",65.285519126,4.043,39.6000000003169,0.5475
"Trametinib","30",65.535519126,4.0564,39.8500000003169,0.5515
"Trametinib","30",65.785519126,4.0744,40.1000000003169,0.5408
"Trametinib","30",66.035519126,4.0746,40.3500000003169,0.5461
"Trametinib","30",66.285519126,4.0719,40.6000000003169,0.5429
"Trametinib","30",66.534972678,4.094,40.8494535523169,0.5347
"Trametinib","30",66.78442623,4.0998,41.0989071043169,0.5457
"Trametinib","30",67.033879781,4.1048,41.3483606553169,0.5556
"Trametinib","30",67.283333333,4.1187,41.5978142073169,0.553
"Trametinib","30",67.533333333,4.1332,41.8478142073169,0.5494
"Trametinib","30",67.782513661,4.1386,42.0969945353169,0.5691
"Trametinib","30",68.031967213,4.1484,42.3464480873169,0.5715
"Trametinib","30",68.281420765,4.1538,42.5959016393169,0.5707
"Trametinib","30",68.531420765,4.166,42.8459016393169,0.5843
"Trametinib","30",68.781420765,4.1647,43.0959016393169,0.5876
"Trametinib","30",69.031420765,4.1585,43.3459016393169,0.584
"Trametinib","30",69.280874317,4.1632,43.5953551913169,0.5927
"Trametinib","30",69.530874317,4.1736,43.8453551913169,0.5993
"Trametinib","30",69.780874317,4.1744,44.0953551913169,0.5856
"Trametinib","30",70.030874317,4.184,44.3453551913169,0.5857
"Trametinib","30",70.280874317,4.1931,44.5953551913169,0.5821
"Trametinib","30",70.530874317,4.1921,44.8453551913169,0.5814
"Trametinib","30",70.780327869,4.1952,45.0948087433169,0.5799
"Trametinib","30",71.029781421,4.1985,45.3442622953169,0.6004
"Trametinib","30",71.279781421,4.2025,45.5942622953169,0.6017
"Trametinib","30",71.529234973,4.2176,45.8437158473169,0.6048
"Trametinib","30",71.779234973,4.2115,46.0937158473169,0.6102
"Trametinib","30",72.028688525,4.2124,46.3431693993169,0.6035
"Trametinib","30",72.278142077,4.2167,46.5926229513169,0.6191
"Trametinib","30",72.528142077,4.2229,46.8426229513169,0.6219
"Trametinib","30",72.777595628,4.2355,47.0920765023169,0.6196
"Trametinib","30",73.027595628,4.2367,47.3420765023169,0.6249
"Trametinib","30",73.277595628,4.2293,47.5920765023169,0.6185
"Trametinib","30",73.527595628,4.2329,47.8420765023169,0.6333
"Trametinib","30",73.777322404,4.2462,48.0918032783169,0.6305
"Trametinib","30",74.027322404,4.2473,48.3418032783169,0.6284
"Trametinib","30",74.276775956,4.2532,48.5912568303169,0.6148
"Trametinib","30",74.526775956,4.2593,48.8412568303169,0.6139
"Trametinib","30",74.776775956,4.2533,49.0912568303169,0.6036
"Trametinib","30",75.026229508,4.255,49.3407103823169,0.611
"Trametinib","30",75.27568306,4.2493,49.5901639343169,0.6102
"Trametinib","30",75.525136612,4.2526,49.8396174863169,0.6025
"Trametinib","30",75.774590164,4.2616,50.0890710383169,0.6182
"Trametinib","30",76.024043716,4.2519,50.3385245903169,0.6202
"Trametinib","30",76.274043716,4.2511,50.5885245903169,0.6243
"Trametinib","30",76.524043716,4.2585,50.8385245903169,0.6126
"Trametinib","30",76.77431694,4.2608,51.0887978143169,0.6187
"Trametinib","30",77.02431694,4.2484,51.3387978143169,0.6233
"Trametinib","30",77.27431694,4.2499,51.5887978143169,0.6245
"Trametinib","30",77.524590164,4.2195,51.8390710383169,0.6138
"Trametinib","30",77.774590164,4.2386,52.0890710383169,0.6149
"Trametinib","30",78.024590164,4.2138,52.3390710383169,0.6129
"Trametinib","30",78.274863388,4.2134,52.5893442623169,0.6249
"Trametinib","30",78.524863388,4.2188,52.8393442623169,0.6119
"Trametinib","30",78.775136612,4.2232,53.0896174863169,0.604
"Trametinib","30",79.025136612,4.2111,53.3396174863169,0.6113
"Trametinib","30",79.275136612,4.2191,53.5896174863169,0.6067
"Trametinib","30",79.525409836,4.225,53.8398907103169,0.6014
"Trametinib","30",79.77568306,4.2155,54.0901639343169,0.6033
"Trametinib","30",80.02568306,4.2223,54.3401639343169,0.6151
"Trametinib","30",80.275956284,4.2213,54.5904371583169,0.6099
"Trametinib","30",80.526229508,4.2367,54.8407103823169,0.6167
"Trametinib","30",80.776229508,4.2475,55.0907103823169,0.6265
"Trametinib","30",81.026229508,4.2547,55.3407103823169,0.621
"Trametinib","30",81.276502732,4.2575,55.5909836063169,0.6254
"Trametinib","30",81.526775956,4.2602,55.8412568303169,0.6287
"Trametinib","30",81.776775956,4.2775,56.0912568303169,0.6174
"Trametinib","30",82.026775956,4.2758,56.3412568303169,0.6227
"Trametinib","30",82.276775956,4.2729,56.5912568303169,0.6231
"Trametinib","30",82.526775956,4.2662,56.8412568303169,0.6223
"Trametinib","30",82.77704918,4.2658,57.0915300543169,0.6255
"Trametinib","30",83.02704918,4.2558,57.3415300543169,0.6215
"Trametinib","30",83.277322404,4.2663,57.5918032783169,0.6137
"Trametinib","30",83.527322404,4.2716,57.8418032783169,0.6229
"Trametinib","30",83.777595628,4.2698,58.0920765023169,0.6263
"Trametinib","30",84.027868852,4.2676,58.3423497263169,0.6251
"Trametinib","30",84.278142077,4.2701,58.5926229513169,0.6126
"Trametinib","30",84.528142077,4.2767,58.8426229513169,0.6205
"Trametinib","30",84.778415301,4.288,59.0928961753169,0.6292
"Trametinib","30",85.028415301,4.2871,59.3428961753169,0.628
"Trametinib","30",85.278688525,4.2837,59.5931693993169,0.6308
"Trametinib","30",85.528688525,4.2905,59.8431693993169,0.6273
"Trametinib","30",85.778961749,4.2872,60.0934426233169,0.6235
"Trametinib","30",86.028961749,4.2832,60.3434426233169,0.6299
"Trametinib","30",86.278961749,4.2824,60.5934426233169,0.6171
"Trametinib","30",86.529234973,4.2745,60.8437158473169,0.6231
"Trametinib","30",86.779234973,4.2705,61.0937158473169,0.6233
"Trametinib","30",87.029234973,4.2783,61.3437158473169,0.6232
"Trametinib","30",87.279508197,4.2743,61.5939890713169,0.6358
"Trametinib","30",87.529508197,4.283,61.8439890713169,0.6077
"Trametinib","30",87.779508197,4.2885,62.0939890713169,0.633
"Trametinib","30",88.029781421,4.2846,62.3442622953169,0.6361
"Trametinib","30",88.279781421,4.2955,62.5942622953169,0.6366
"Trametinib","30",88.530054645,4.3,62.8445355193169,0.6449
"Trametinib","30",88.780054645,4.2936,63.0945355193169,0.6343
"Trametinib","30",89.030054645,4.3119,63.3445355193169,0.6494
"Trametinib","30",89.280327869,4.3002,63.5948087433169,0.6541
"Trametinib","30",89.530327869,4.3149,63.8448087433169,0.6567
"Trametinib","30",89.780601093,4.307,64.0950819673169,0.6527
"Trametinib","30",90.030601093,4.3071,64.3450819673169,0.6431
"Trametinib","30",90.280601093,4.3172,64.5950819673169,0.646
"Trametinib","30",90.530874317,4.3244,64.8453551913169,0.6284
"Trametinib","30",90.781147541,4.3318,65.0956284153169,0.6395
"Trametinib","30",91.031147541,4.3414,65.3456284153169,0.6229
"Trametinib","30",91.281147541,4.3478,65.5956284153169,0.6211
"Trametinib","30",91.531420765,4.349,65.8459016393169,0.6265
"Trametinib","30",91.781420765,4.3636,66.0959016393169,0.6436
"Trametinib","30",92.031693989,4.3708,66.3461748633169,0.6558
"Trametinib","30",92.281693989,4.3651,66.5961748633169,0.6604
"Trametinib","30",92.531967213,4.3611,66.8464480873169,0.6597
"Trametinib","30",92.781967213,4.3766,67.0964480873169,0.666
"Trametinib","30",93.031967213,4.3703,67.3464480873169,0.6702
"Trametinib","30",93.281967213,4.3786,67.5964480873169,0.6761
"Trametinib","30",93.532240437,4.3907,67.8467213113169,0.6903
"Trametinib","30",93.782240437,4.3952,68.0967213113169,0.6798
"Trametinib","30",94.032240437,4.4001,68.3467213113169,0.6846
"Trametinib","30",94.282513661,4.417,68.5969945353169,0.6799
"Trametinib","30",94.532786885,4.4136,68.8472677593169,0.6922
"Trametinib","30",94.783333333,4.4092,69.0978142073169,0.6763
"Trametinib","30",95.033333333,4.4193,69.3478142073169,0.7124
"Trametinib","30",95.283333333,4.41,69.5978142073169,0.6912
"Trametinib","30",95.533333333,4.42,69.8478142073169,0.6908
"Trametinib","30",95.783606557,4.4176,70.0980874313169,0.695
"Trametinib","30",96.033879781,4.4082,70.3483606553169,0.6976
"Trametinib","30",96.283879781,4.4117,70.5983606553169,0.7091
"Trametinib","30",96.534153005,4.405,70.8486338793169,0.7102
"Trametinib","30",96.784153005,4.4058,71.0986338793169,0.7313
"Trametinib","30",97.034153005,4.4186,71.3486338793169,0.7232
"Trametinib","30",97.284153005,4.4173,71.5986338793169,0.7336
"Trametinib","30",97.534153005,4.4111,71.8486338793169,0.7341
"Trametinib","30",97.784153005,4.4161,72.0986338793169,0.7388
"Trametinib","30",98.03442623,4.4109,72.3489071043169,0.7387
"Trametinib","30",98.284699454,4.4207,72.5991803283169,0.7443
"Trametinib","30",98.534699454,4.4149,72.8491803283169,0.7525
"Trametinib","30",98.784699454,4.4075,73.0991803283169,0.7435
